5; 5; 5; 5170; 5159
5; 5; 5; 9397; 9121
5; 5; 5; 2593; 2544
5; 5; 5; 2397; 2653
5; 5; 5; 5835; 5829
5; 5; 5; 14865; 14614
5; 5; 5; 4128; 4300
5; 5; 5; 1969; 2064
5; 5; 5; 3535; 3488
5; 5; 5; 6252; 6159
5; 5; 5; 4332; 4342
5; 5; 5; 5032; 5290
5; 5; 5; 2596; 2468
5; 5; 5; 3089; 3030
5; 5; 5; 3592; 3748
5; 5; 5; 2322; 2129
5; 5; 5; 4219; 4603
5; 5; 5; 4495; 4020
5; 5; 5; 6103; 6075
5; 5; 5; 2253; 2451
5; 5; 5; 11140; 10967
5; 5; 5; 2958; 3177
5; 5; 5; 5055; 4759
5; 5; 5; 6259; 6306
5; 5; 5; 3951; 4141
5; 5; 5; 2427; 2381
5; 5; 5; 9349; 9206
5; 5; 5; 5639; 5651
5; 5; 5; 5966; 6094
5; 5; 5; 3778; 3865
5; 5; 5; 5246; 5182
5; 5; 5; 4123; 4229
5; 5; 5; 2946; 2845
5; 5; 5; 7028; 7319
5; 5; 5; 16119; 15675
5; 5; 5; 1339; 1437
5; 5; 5; 1313; 1250
5; 5; 5; 3170; 3301
5; 5; 5; 3483; 3455
5; 5; 5; 1333; 1379
5; 5; 5; 15226; 15215
5; 5; 5; 4460; 4291
5; 5; 5; 4860; 4874
5; 5; 5; 6697; 6693
5; 5; 5; 2041; 2174
5; 5; 5; 5438; 5517
5; 5; 5; 6194; 6834
5; 5; 5; 3654; 3128
5; 5; 5; 11994; 11857
5; 5; 5; 2570; 2599
5; 5; 5; 5706; 5567
5; 5; 5; 5206; 5345
5; 5; 5; 5329; 5193
5; 5; 5; 2500; 2715
5; 5; 5; 4438; 4364
5; 5; 5; 6377; 6519
5; 5; 5; 5805; 5808
5; 5; 5; 6326; 6318
5; 5; 5; 5143; 5232
5; 5; 5; 8365; 8389
5; 5; 5; 11703; 11900
5; 5; 5; 4965; 4510
5; 5; 5; 3651; 3859
5; 5; 5; 5926; 5904
5; 5; 5; 6749; 6717
5; 5; 5; 7895; 7691
5; 5; 5; 1371; 1355
5; 5; 5; 5003; 5380
5; 5; 5; 5027; 4816
5; 5; 5; 12933; 12731
5; 5; 5; 4735; 4679
5; 5; 5; 4390; 4511
5; 5; 5; 4025; 4082
5; 5; 5; 5001; 5167
5; 5; 5; 4392; 4156
5; 5; 5; 1775; 1823
5; 5; 5; 2170; 2229
5; 5; 5; 6761; 6795
5; 5; 5; 3592; 3541
5; 5; 5; 4817; 4806
5; 5; 5; 1817; 1893
5; 5; 5; 3458; 3537
5; 5; 5; 5530; 5405
5; 5; 5; 5718; 6284
5; 5; 5; 17492; 16976
5; 5; 5; 11925; 11526
5; 5; 5; 1846; 2046
5; 5; 5; 3293; 3169
5; 5; 5; 3048; 3300
5; 5; 5; 3323; 2796
5; 5; 5; 5133; 5465
5; 5; 5; 5733; 5758
5; 5; 5; 6327; 6692
5; 5; 5; 7108; 6760
5; 5; 5; 8587; 8317
5; 5; 5; 1171; 1259
5; 5; 5; 1382; 1258
5; 5; 5; 1134; 1136
5; 5; 5; 1461; 1520
5; 5; 5; 2611; 2927
5; 5; 5; 3347; 3390
5; 5; 5; 3071; 3275
5; 5; 5; 2115; 2010
5; 5; 5; 3303; 3033
5; 5; 5; 4568; 4638
5; 5; 5; 7679; 7376
5; 5; 5; 1964; 1990
5; 5; 5; 8166; 8310
5; 5; 5; 6729; 6634
5; 5; 5; 3844; 4090
5; 5; 5; 3762; 4070
5; 5; 5; 3907; 3469
5; 5; 5; 1222; 1253
5; 5; 5; 3212; 3139
5; 5; 5; 2592; 2771
5; 5; 5; 5233; 5163
5; 5; 5; 3032; 3127
5; 5; 5; 5822; 5926
5; 5; 5; 5601; 5486
5; 5; 5; 2029; 2210
5; 5; 5; 5817; 5663
5; 5; 5; 3301; 3248
5; 5; 5; 1855; 2040
5; 5; 5; 7044; 6953
5; 5; 5; 1809; 1603
